return_id,order_id,return_date,return_reason,refund_amount
R0018660,O00483600,2026-06-07,Wrong Item,102.6
R0018661,O00417072,2026-06-06,Wrong Item,461.28
R0018662,O00341760,2026-04-04,Wrong Item,487.66
R0018663,O00175924,2026-06-18,Damaged Product,196.64
R0018664,O00105460,2026-06-19,Late Delivery,467.3
R0018665,O00481974,2026-04-22,Damaged Product,480.96
R0018666,O00042049,2026-01-08,Damaged Product,187.99
R0018667,O00092650,2026-07-04,Late Delivery,52.1
R0018668,O00218624,2025-08-31,Late Delivery,150.79
R0018669,O00453634,2026-02-11,Damaged Product,295.69
R0018670,O00182865,2025-11-02,Customer Changed Mind,221.06
R0018671,O00214939,2025-09-26,Late Delivery,157.36
R0018672,O00476857,2025-09-25,Damaged Product,290.25
R0018673,O00187263,2026-02-21,Wrong Item,281.57
R0018674,O00349818,2025-12-09,Late Delivery,28.08
R0018675,O00180233,2026-05-29,Late Delivery,386.65
R0018676,O00442067,2025-11-28,Damaged Product,346.01
R0018677,O00048512,2026-08-01,Customer Changed Mind,61.5
R0018678,O00125240,2026-06-27,Damaged Product,385.18
R0018679,O00094600,2026-06-15,Wrong Item,287.44
R0018680,O00401860,2026-04-28,Customer Changed Mind,362.26
R0018681,O00487957,2026-06-28,Damaged Product,21.38
R0018682,O00420147,2025-09-25,Damaged Product,293.74
R0018683,O00490599,2026-03-08,Customer Changed Mind,235.38
R0018684,O00177167,2026-05-16,Late Delivery,326.39
R0018685,O00111982,2026-06-21,Wrong Item,187.41
R0018686,O00052096,2026-04-21,Late Delivery,453.86
R0018687,O00065317,2026-05-20,Customer Changed Mind,316.19
R0018688,O00061940,2026-05-06,Customer Changed Mind,409.13
R0018689,O00008637,2026-08-04,Late Delivery,274.29
R0018690,O00179137,2026-07-14,Late Delivery,456.52
R0018691,O00179157,2026-01-12,Wrong Item,286.63
R0018692,O00367448,2026-08-02,Late Delivery,46.86
R0018693,O00227737,2025-10-23,Late Delivery,111.77
R0018694,O00180067,2025-09-05,Wrong Item,84.17
R0018695,O00422236,2026-05-12,Damaged Product,415.84
R0018696,O00106470,2026-01-18,Customer Changed Mind,287.82
R0018697,O00063080,2025-12-27,Damaged Product,323.77
R0018698,O00231537,2026-03-22,Wrong Item,291.75
R0018699,O00416594,2026-05-11,Customer Changed Mind,378.96
R0018700,O00115824,2026-01-30,Wrong Item,318.16
R0018701,O00034651,2026-03-24,Wrong Item,350.22
R0018702,O00446173,2025-10-14,Late Delivery,201.54
R0018703,O00204673,2025-11-06,Customer Changed Mind,217.4
R0018704,O00371641,2026-07-17,Damaged Product,386.1
R0018705,O00225286,2026-01-18,Customer Changed Mind,480.7
R0018706,O00212812,2026-06-05,Customer Changed Mind,450.37
R0018707,O00405534,2025-11-25,Late Delivery,326.09
R0018708,O00380188,2025-10-27,Damaged Product,283.31
R0018709,O00218402,2026-02-15,Customer Changed Mind,457.82
R0018710,O00112958,2026-06-06,Wrong Item,27.15
R0018711,O00293601,2026-02-19,Customer Changed Mind,446.69
R0018712,O00202531,2026-01-27,Late Delivery,263.33
R0018713,O00220368,2026-04-26,Wrong Item,61.14
R0018714,O00126601,2026-03-25,Wrong Item,80.85
R0018715,O00394075,2025-12-31,Customer Changed Mind,284.3
R0018716,O00063742,2026-04-30,Late Delivery,276.85
R0018717,O00054841,2025-11-13,Damaged Product,417.96
R0018718,O00222891,2026-08-06,Damaged Product,468.04
R0018719,O00311572,2025-12-29,Damaged Product,431.55
R0018720,O00208250,2026-06-16,Late Delivery,101.02
R0018721,O00167373,2026-04-27,Damaged Product,77.77
R0018722,O00350269,2026-03-13,Late Delivery,426.75
R0018723,O00470497,2026-04-09,Customer Changed Mind,332.16
R0018724,O00430364,2025-11-27,Late Delivery,326.17
R0018725,O00177953,2026-05-15,Late Delivery,204.93
R0018726,O00462639,2026-02-25,Damaged Product,251.88
R0018727,O00272770,2026-01-10,Wrong Item,357.39
R0018728,O00137036,2026-05-14,Damaged Product,37.87
R0018729,O00036798,2026-04-27,Damaged Product,318.42
R0018730,O00446309,2025-10-23,Damaged Product,293.39
R0018731,O00345337,2026-05-23,Wrong Item,135.07
R0018732,O00477839,2026-07-16,Damaged Product,43.59
R0018733,O00181992,2026-01-03,Customer Changed Mind,149.91
R0018734,O00210917,2026-08-04,Damaged Product,163.7
R0018735,O00247930,2026-05-09,Damaged Product,128.76
R0018736,O00057888,2026-08-06,Customer Changed Mind,448.85
R0018737,O00138736,2026-06-24,Damaged Product,208.1
R0018738,O00339611,2025-09-10,Customer Changed Mind,80.83
R0018739,O00300754,2026-05-05,Wrong Item,204.13
R0018740,O00239709,2026-05-16,Damaged Product,70.36
R0018741,O00243823,2026-02-27,Damaged Product,384.77
R0018742,O00233277,2026-01-06,Wrong Item,162.54
R0018743,O00375493,2026-01-14,Wrong Item,197.94
R0018744,O00094880,2026-03-14,Customer Changed Mind,152.31
R0018745,O00231233,2025-12-27,Damaged Product,457.26
R0018746,O00279471,2026-02-21,Wrong Item,416.8
R0018747,O00253196,2026-08-01,Customer Changed Mind,467.0
R0018748,O00137522,2025-11-13,Wrong Item,353.93
R0018749,O00397391,2025-09-09,Wrong Item,180.22
R0018750,O00235068,2025-11-12,Damaged Product,118.79
R0018751,O00129043,2026-07-26,Wrong Item,233.03
R0018752,O00462946,2026-06-30,Wrong Item,172.68
R0018753,O00293753,2026-03-10,Customer Changed Mind,357.4
R0018754,O00310304,2026-02-24,Late Delivery,85.69
R0018755,O00415707,2026-05-14,Wrong Item,60.55
R0018756,O00255610,2026-08-14,Wrong Item,444.06
R0018757,O00441068,2026-01-15,Wrong Item,428.8
R0018758,O00130114,2026-01-14,Damaged Product,357.45
R0018759,O00360141,2025-09-13,Wrong Item,270.55
R0018760,O00353097,2026-06-14,Damaged Product,450.16
R0018761,O00114999,2026-04-11,Late Delivery,277.89
R0018762,O00421087,2025-11-03,Damaged Product,395.14
R0018763,O00364425,2025-08-26,Late Delivery,303.57
R0018764,O00419368,2026-04-15,Late Delivery,279.75
R0018765,O00301567,2026-01-20,Wrong Item,151.67
R0018766,O00182884,2025-09-10,Wrong Item,490.15
R0018767,O00072988,2026-03-13,Damaged Product,29.89
R0018768,O00384269,2025-10-04,Late Delivery,76.54
R0018769,O00091526,2026-03-17,Damaged Product,337.83
R0018770,O00413620,2026-07-24,Damaged Product,258.95
R0018771,O00443908,2026-01-22,Damaged Product,81.85
R0018772,O00471564,2026-05-23,Wrong Item,101.19
R0018773,O00138154,2025-10-18,Wrong Item,151.1
R0018774,O00335260,2025-11-08,Late Delivery,148.64
R0018775,O00199428,2026-05-14,Customer Changed Mind,299.22
R0018776,O00063119,2026-07-22,Customer Changed Mind,372.93
R0018777,O00318160,2026-02-04,Customer Changed Mind,329.96
R0018778,O00071321,2026-02-19,Damaged Product,280.04
R0018779,O00197784,2025-09-21,Late Delivery,440.88
R0018780,O00282474,2026-06-28,Customer Changed Mind,469.87
R0018781,O00301070,2026-07-07,Customer Changed Mind,262.3
R0018782,O00494288,2025-12-09,Wrong Item,198.88
R0018783,O00203732,2025-12-03,Damaged Product,303.84
R0018784,O00048585,2026-07-12,Wrong Item,303.41
R0018785,O00045511,2025-12-14,Late Delivery,167.0
R0018786,O00328156,2025-12-12,Customer Changed Mind,171.76
R0018787,O00185926,2026-08-08,Damaged Product,143.63
R0018788,O00221753,2025-12-15,Damaged Product,421.09
R0018789,O00110910,2026-04-09,Wrong Item,402.16
R0018790,O00011112,2025-09-27,Customer Changed Mind,197.51
R0018791,O00333204,2026-01-14,Wrong Item,368.91
R0018792,O00229604,2026-03-31,Damaged Product,304.76
R0018793,O00430360,2026-01-12,Late Delivery,181.07
R0018794,O00187794,2026-05-28,Customer Changed Mind,217.27
R0018795,O00497610,2026-01-01,Customer Changed Mind,78.29
R0018796,O00173663,2025-11-26,Wrong Item,176.12
R0018797,O00101473,2026-01-19,Customer Changed Mind,241.35
R0018798,O00222088,2026-01-22,Damaged Product,105.31
R0018799,O00249215,2026-05-01,Late Delivery,225.17
R0018800,O00273421,2025-12-11,Late Delivery,72.56
R0018801,O00248325,2026-04-02,Late Delivery,88.05
R0018802,O00218244,2025-08-29,Wrong Item,494.94
R0018803,O00453630,2026-02-03,Late Delivery,198.78
R0018804,O00083213,2026-06-04,Late Delivery,34.78
R0018805,O00209014,2025-11-01,Late Delivery,30.17
R0018806,O00469429,2026-06-09,Late Delivery,333.52
R0018807,O00438929,2026-04-15,Damaged Product,431.68
R0018808,O00283652,2026-05-22,Late Delivery,129.75
R0018809,O00349419,2025-11-28,Late Delivery,239.96
R0018810,O00465170,2025-12-03,Late Delivery,321.64
R0018811,O00208753,2026-01-12,Customer Changed Mind,379.34
R0018812,O00074206,2026-07-24,Late Delivery,480.79
R0018813,O00050388,2026-01-10,Late Delivery,387.25
R0018814,O00444742,2026-04-04,Damaged Product,415.94
R0018815,O00026524,2026-02-02,Damaged Product,116.18
R0018816,O00038272,2025-09-16,Wrong Item,140.81
R0018817,O00010419,2026-04-01,Customer Changed Mind,321.22
R0018818,O00400919,2026-02-04,Damaged Product,268.72
R0018819,O00155717,2026-04-12,Customer Changed Mind,237.48
R0018820,O00240657,2026-06-01,Damaged Product,96.17
R0018821,O00486307,2025-10-06,Customer Changed Mind,169.58
R0018822,O00228238,2025-09-21,Customer Changed Mind,476.78
R0018823,O00480318,2026-04-13,Late Delivery,261.79
R0018824,O00009402,2026-03-22,Late Delivery,157.94
R0018825,O00301542,2025-09-07,Damaged Product,275.28
R0018826,O00408407,2025-10-07,Wrong Item,492.8
R0018827,O00385812,2026-01-22,Damaged Product,67.8
R0018828,O00374309,2026-04-16,Customer Changed Mind,60.96
R0018829,O00118463,2025-10-31,Customer Changed Mind,119.67
R0018830,O00137939,2025-12-28,Damaged Product,153.56
R0018831,O00136523,2025-08-29,Late Delivery,111.67
R0018832,O00011532,2026-02-04,Wrong Item,368.5
R0018833,O00390769,2026-02-28,Late Delivery,350.28
R0018834,O00229741,2026-08-22,Customer Changed Mind,108.09
R0018835,O00303453,2025-10-20,Late Delivery,449.26
R0018836,O00132233,2026-08-08,Customer Changed Mind,477.26
R0018837,O00439960,2025-12-25,Damaged Product,236.79
R0018838,O00459641,2025-11-15,Customer Changed Mind,86.61
R0018839,O00050815,2025-12-19,Late Delivery,313.0
R0018840,O00264454,2026-03-18,Wrong Item,394.88
R0018841,O00218591,2026-07-21,Customer Changed Mind,227.88
R0018842,O00060387,2026-03-17,Late Delivery,58.33
R0018843,O00044492,2025-12-21,Damaged Product,66.12
R0018844,O00103911,2026-02-05,Late Delivery,113.63
R0018845,O00029633,2026-05-28,Damaged Product,104.52
R0018846,O00396924,2025-10-03,Customer Changed Mind,472.17
R0018847,O00155719,2026-08-25,Late Delivery,199.43
R0018848,O00033885,2026-02-02,Damaged Product,58.44
R0018849,O00182046,2025-11-25,Wrong Item,293.07
R0018850,O00276584,2025-12-28,Customer Changed Mind,409.42
R0018851,O00056233,2026-03-30,Wrong Item,46.68
R0018852,O00466953,2025-10-16,Customer Changed Mind,17.06
R0018853,O00262138,2026-03-13,Damaged Product,431.62
R0018854,O00382238,2026-02-25,Damaged Product,218.59
R0018855,O00438293,2026-05-04,Late Delivery,276.84
R0018856,O00190844,2026-01-25,Damaged Product,409.55
R0018857,O00104333,2026-07-29,Damaged Product,390.75
R0018858,O00337165,2025-10-30,Damaged Product,201.66
R0018859,O00452527,2026-02-02,Late Delivery,154.54
R0018860,O00275736,2025-08-27,Wrong Item,180.83
R0018861,O00367387,2026-05-28,Customer Changed Mind,112.08
R0018862,O00498058,2025-12-15,Damaged Product,330.87
R0018863,O00126279,2026-02-02,Late Delivery,91.16
R0018864,O00343987,2026-01-27,Late Delivery,50.84
R0018865,O00231105,2026-01-15,Damaged Product,248.12
R0018866,O00202528,2026-08-20,Wrong Item,151.1
R0018867,O00232682,2025-10-27,Wrong Item,321.94
R0018868,O00069858,2026-05-17,Damaged Product,489.77
R0018869,O00247127,2026-03-20,Damaged Product,424.48
R0018870,O00312376,2026-05-26,Wrong Item,124.73
R0018871,O00091630,2025-10-16,Wrong Item,258.24
R0018872,O00311959,2026-02-25,Damaged Product,497.09
R0018873,O00334350,2026-01-10,Late Delivery,237.39
R0018874,O00200493,2026-03-14,Customer Changed Mind,143.73
R0018875,O00136722,2025-09-17,Wrong Item,378.13
R0018876,O00246763,2025-09-30,Late Delivery,352.48
R0018877,O00471367,2026-02-01,Damaged Product,144.19
R0018878,O00240083,2025-09-16,Customer Changed Mind,165.77
R0018879,O00295456,2025-11-22,Late Delivery,412.66
R0018880,O00071089,2026-02-15,Wrong Item,52.89
R0018881,O00452419,2025-11-14,Damaged Product,222.74
R0018882,O00279999,2026-02-15,Wrong Item,160.99
R0018883,O00007704,2026-08-25,Damaged Product,272.52
R0018884,O00213767,2026-06-30,Late Delivery,438.57
R0018885,O00395366,2025-11-09,Wrong Item,60.23
R0018886,O00382773,2025-10-12,Late Delivery,102.92
R0018887,O00432406,2026-08-08,Late Delivery,151.35
R0018888,O00409956,2025-12-11,Late Delivery,156.63
R0018889,O00290231,2026-01-01,Customer Changed Mind,468.09
R0018890,O00287843,2025-10-20,Wrong Item,406.04
R0018891,O00166857,2026-05-13,Damaged Product,16.98
R0018892,O00234181,2026-06-19,Wrong Item,325.88
R0018893,O00052537,2026-03-03,Wrong Item,413.48
R0018894,O00461371,2026-06-02,Damaged Product,262.51
R0018895,O00242323,2026-03-11,Late Delivery,177.58
R0018896,O00190761,2026-08-19,Late Delivery,48.25
R0018897,O00294284,2025-10-21,Wrong Item,44.05
R0018898,O00224665,2026-04-15,Wrong Item,412.35
R0018899,O00083334,2026-03-06,Wrong Item,167.23
R0018900,O00176015,2025-11-02,Damaged Product,287.24
R0018901,O00119755,2026-03-22,Late Delivery,485.0
R0018902,O00386857,2026-03-17,Wrong Item,342.83
R0018903,O00234007,2025-10-08,Late Delivery,101.92
R0018904,O00424292,2026-07-29,Damaged Product,251.28
R0018905,O00048235,2026-01-08,Wrong Item,372.45
R0018906,O00246195,2026-03-25,Customer Changed Mind,111.44
R0018907,O00105830,2025-12-16,Damaged Product,491.79
R0018908,O00470737,2026-02-18,Customer Changed Mind,20.6
R0018909,O00262697,2026-04-02,Late Delivery,438.32
R0018910,O00272121,2026-06-15,Customer Changed Mind,249.5
R0018911,O00033210,2026-04-07,Late Delivery,328.96
R0018912,O00089167,2025-08-31,Late Delivery,39.6
R0018913,O00382570,2025-11-27,Late Delivery,152.31
R0018914,O00082314,2026-03-28,Late Delivery,65.85
R0018915,O00354546,2026-07-23,Damaged Product,38.63
R0018916,O00376605,2026-02-21,Wrong Item,285.73
R0018917,O00335080,2026-01-27,Late Delivery,14.71
R0018918,O00010874,2025-11-05,Customer Changed Mind,242.21
R0018919,O00395371,2026-06-15,Wrong Item,72.61
R0018920,O00013597,2026-07-10,Customer Changed Mind,494.64
R0018921,O00469810,2025-10-15,Customer Changed Mind,446.85
R0018922,O00133343,2025-09-02,Wrong Item,401.55
R0018923,O00477052,2026-04-19,Late Delivery,469.95
R0018924,O00085637,2025-11-23,Damaged Product,108.42
R0018925,O00493388,2026-05-02,Late Delivery,155.07
R0018926,O00135786,2025-09-17,Damaged Product,354.53
R0018927,O00264208,2025-10-12,Customer Changed Mind,73.63
R0018928,O00366505,2025-09-05,Damaged Product,128.37
R0018929,O00164777,2025-12-02,Customer Changed Mind,254.87
R0018930,O00432281,2026-05-04,Damaged Product,318.33
R0018931,O00177682,2025-09-18,Wrong Item,134.2
R0018932,O00040668,2026-01-13,Wrong Item,223.81
R0018933,O00156313,2025-11-04,Late Delivery,185.8
R0018934,O00236179,2025-11-02,Wrong Item,170.24
R0018935,O00347657,2025-12-06,Wrong Item,170.99
R0018936,O00261083,2026-06-11,Customer Changed Mind,140.39
R0018937,O00339382,2025-10-21,Customer Changed Mind,421.28
R0018938,O00316273,2026-02-21,Wrong Item,136.69
R0018939,O00405922,2025-08-31,Wrong Item,172.22
R0018940,O00403945,2025-09-12,Wrong Item,37.61
R0018941,O00423179,2026-07-01,Damaged Product,306.88
R0018942,O00283097,2026-04-01,Wrong Item,442.94
R0018943,O00258747,2026-02-22,Damaged Product,137.34
R0018944,O00245197,2025-08-29,Wrong Item,210.91
R0018945,O00070641,2026-05-05,Damaged Product,354.14
R0018946,O00174885,2026-06-29,Wrong Item,133.47
R0018947,O00358446,2025-11-20,Customer Changed Mind,314.6
R0018948,O00117916,2026-07-30,Late Delivery,62.03
R0018949,O00367404,2025-08-28,Damaged Product,468.67
R0018950,O00439869,2026-01-19,Late Delivery,225.24
R0018951,O00178235,2026-03-13,Wrong Item,285.02
R0018952,O00036878,2026-01-02,Wrong Item,233.58
R0018953,O00194994,2025-12-09,Late Delivery,476.45
R0018954,O00258728,2026-01-25,Wrong Item,440.45
R0018955,O00111309,2026-01-23,Customer Changed Mind,49.38
R0018956,O00328807,2025-09-13,Late Delivery,208.91
R0018957,O00336211,2025-10-03,Late Delivery,307.43
R0018958,O00158058,2025-11-16,Damaged Product,425.99
R0018959,O00176566,2025-11-11,Wrong Item,257.83
R0018960,O00099852,2026-05-19,Damaged Product,56.85
R0018961,O00117135,2026-08-25,Customer Changed Mind,260.97
R0018962,O00271126,2026-03-27,Wrong Item,281.95
R0018963,O00087768,2026-02-06,Late Delivery,426.09
R0018964,O00450290,2026-07-01,Late Delivery,128.38
R0018965,O00086622,2026-08-25,Wrong Item,25.82
R0018966,O00271128,2026-04-01,Damaged Product,22.75
R0018967,O00166781,2026-06-07,Customer Changed Mind,159.08
R0018968,O00114848,2026-06-09,Damaged Product,179.08
R0018969,O00270755,2025-09-09,Late Delivery,251.63
R0018970,O00255287,2025-08-27,Wrong Item,348.93
R0018971,O00338293,2026-07-07,Wrong Item,457.15
R0018972,O00377835,2026-01-20,Wrong Item,134.54
R0018973,O00270735,2026-03-18,Wrong Item,233.23
R0018974,O00212769,2025-11-14,Customer Changed Mind,315.91
R0018975,O00268934,2025-11-09,Damaged Product,317.73
R0018976,O00492894,2025-09-02,Late Delivery,468.63
R0018977,O00228341,2026-04-19,Late Delivery,335.07
R0018978,O00001147,2026-03-11,Customer Changed Mind,191.72
R0018979,O00053461,2025-10-22,Customer Changed Mind,52.74
R0018980,O00153452,2025-11-25,Customer Changed Mind,235.33
R0018981,O00200995,2026-05-18,Customer Changed Mind,135.13
R0018982,O00495968,2025-10-27,Damaged Product,209.79
R0018983,O00164312,2025-11-01,Wrong Item,46.95
R0018984,O00398182,2026-04-19,Damaged Product,266.41
R0018985,O00033211,2026-03-03,Damaged Product,367.93
R0018986,O00401712,2026-04-22,Customer Changed Mind,449.24
R0018987,O00309426,2026-01-02,Customer Changed Mind,356.28
R0018988,O00436629,2026-02-16,Wrong Item,157.17
R0018989,O00027328,2026-04-10,Damaged Product,10.66
R0018990,O00428157,2025-12-08,Damaged Product,434.89
R0018991,O00422041,2025-12-21,Late Delivery,316.16
R0018992,O00072117,2026-02-14,Wrong Item,275.46
R0018993,O00088193,2026-06-04,Damaged Product,369.73
R0018994,O00285509,2025-12-06,Late Delivery,450.53
R0018995,O00289922,2025-11-11,Wrong Item,225.31
R0018996,O00016685,2026-01-29,Wrong Item,325.93
R0018997,O00105139,2026-03-08,Late Delivery,260.08
R0018998,O00155530,2026-01-23,Wrong Item,480.39
R0018999,O00189585,2026-04-07,Late Delivery,65.5
R0019000,O00080794,2026-04-03,Wrong Item,83.09
R0019001,O00037286,2026-03-04,Late Delivery,457.93
R0019002,O00336918,2026-03-03,Wrong Item,79.54
R0019003,O00121292,2026-06-04,Late Delivery,290.44
R0019004,O00376810,2025-11-06,Customer Changed Mind,255.08
R0019005,O00433141,2026-05-08,Damaged Product,94.14
R0019006,O00464881,2026-03-10,Late Delivery,425.42
R0019007,O00408415,2026-06-20,Late Delivery,198.78
R0019008,O00206613,2025-12-12,Late Delivery,208.48
R0019009,O00013727,2026-04-27,Customer Changed Mind,246.82
R0019010,O00127823,2026-03-07,Wrong Item,127.61
R0019011,O00082066,2026-04-04,Late Delivery,136.95
R0019012,O00151729,2026-03-22,Wrong Item,206.28
R0019013,O00217846,2026-06-04,Wrong Item,20.44
R0019014,O00457673,2026-05-02,Customer Changed Mind,413.97
R0019015,O00201658,2026-04-07,Damaged Product,298.65
R0019016,O00477057,2025-08-29,Late Delivery,468.89
R0019017,O00271806,2025-10-17,Late Delivery,142.51
R0019018,O00127581,2026-08-21,Damaged Product,176.58
R0019019,O00459181,2026-05-27,Customer Changed Mind,125.75
R0019020,O00261994,2026-06-26,Damaged Product,188.57
R0019021,O00234664,2026-03-06,Damaged Product,140.76
R0019022,O00043393,2025-09-27,Damaged Product,498.59
R0019023,O00261343,2026-06-23,Damaged Product,158.2
R0019024,O00469264,2026-08-11,Late Delivery,264.6
R0019025,O00038534,2026-02-06,Late Delivery,395.17
R0019026,O00061766,2026-06-01,Customer Changed Mind,61.23
R0019027,O00071539,2026-05-20,Wrong Item,362.84
R0019028,O00048672,2026-04-30,Damaged Product,385.86
R0019029,O00344310,2026-08-22,Damaged Product,19.63
R0019030,O00216213,2026-02-17,Late Delivery,191.78
R0019031,O00052304,2026-06-09,Damaged Product,193.5
R0019032,O00128212,2026-03-08,Wrong Item,440.34
R0019033,O00163513,2025-11-05,Customer Changed Mind,422.11
